鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
三民區,房地(土地+建物)+車位,高雄市三民區灣中里莊敬路201~250號,12.81,商,,,10211,土地1建物1車位0,八層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020429,116.92,2,2,1,有,有,5700000,49230,升降機械,14.95,680000
三民區,房地(土地+建物),高雄市三民區鼎新路51~100號,71.26,商,,,10211,土地1建物1車位0,全,004,透天厝,,鋼筋混凝土造,0740121,278.99,0,0,0,無,無,6000000,21506,,0.0,0
三民區,房地(土地+建物),高雄市三民區大昌一路301巷1弄1~50號,105.4,其他,,,10205,土地5建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0990503,324.7,5,2,5,有,有,14980000,46135,,0.0,0
三民區,房地(土地+建物),高雄市三民區大連街319巷1~50號,23.66,住,,,10211,土地1建物1車位0,四層,005,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690828,69.2,3,2,1,有,無,2390000,34538,,0.0,0
三民區,房地(土地+建物)+車位,高雄市三民區聯興路50巷1~50號,11.6,住,,,10211,土地1建物1車位1,三層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940713,101.38999999999999,2,1,1,有,有,5650000,55725,坡道機械,9.31,0
三民區,房地(土地+建物),高雄市三民區大昌二路462巷43弄1~50號,94.0,住,,,10211,土地1建物1車位0,全,002,透天厝,,加強磚造,0691231,96.8,10,0,10,有,無,11300000,116736,,0.0,0
三民區,房地(土地+建物),高雄市三民區臥龍路101~150號,26.03,住,,,10211,土地1建物1車位0,一層，二層，騎樓,009,華廈(10層含以下有電梯),,鋼筋混凝土造,0781127,107.98,2,2,3,有,有,8000000,74088,,0.0,0
三民區,房地(土地+建物)+車位,高雄市三民區順昌街51~100號,18.29,住,,,10211,土地1建物1車位1,九層,012,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1000617,171.07,3,2,2,有,有,7350000,42965,坡道平面,34.53,0
三民區,房地(土地+建物),高雄市三民區民祥街1~50號,98.0,住,,,10210,土地1建物1車位0,全,004,透天厝,,鋼筋混凝土造,0700127,276.82,3,2,2,有,無,11200000,40460,,0.0,0
三民區,房地(土地+建物)+車位,高雄市三民區鼎吉街151~200號,17.23,住,,,10211,土地1建物1車位1,七層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890830,135.47,3,1,2,有,有,6280000,46357,坡道平面,23.53,0
前鎮區,房地(土地+建物),高雄市前鎮區和平二路131巷1~50號,26.49,住,,,10211,土地1建物1車位0,一層,007,辦公商業大樓,住商用,鋼筋混凝土造,0780116,141.12,3,2,2,有,無,5880000,41667,,0.0,0
小港區,房地(土地+建物),高雄市小港區高坪六十六路1~50號,130.3,住,,,10211,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1020328,213.92,5,2,5,有,無,10600000,49551,,0.0,0
