鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
安南區,房地(土地+建物),臺南市安南區鹽田路329巷6弄1~50號,95.87,住,,,10211,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土構造,0950908,111.08,3,2,3,有,無,3600000,32409,,0.0,0
東區,土地,竹篙厝段2951~3000地號,89.0,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,78652,,0.0,0
安南區,土地,城西段851~900地號,4298.2,農,,,10211,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3072680,715,,0.0,0
安南區,土地,城西段451~500地號,18802.33,農,,,10211,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10080200,536,,0.0,0
安南區,土地,城西段451~500地號,28203.49,農,,,10211,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15120560,536,,0.0,0
永康區,土地,鹽北段1551~1600地號,273.48,工,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2898888,10600,,0.0,0
永康區,房地(土地+建物),臺南市永康區大橋一街51~100號,3.08,住,,,10211,土地1建物1車位0,十三層,014,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880824,30.32,1,1,1,有,有,1050000,34631,,0.0,0
永康區,房地(土地+建物),臺南市永康區大橋一街51~100號,3.08,住,,,10211,土地1建物1車位0,五層,014,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880824,31.0,1,1,1,有,有,1050000,33871,,0.0,0
永康區,房地(土地+建物)+車位,臺南市永康區復國路51~100號,47.99,住,,,10211,土地1建物1車位1,一層,014,店面(店鋪),商業用,鋼筋混凝土造,0960920,103.75,0,0,0,無,有,5957258,57419,坡道平面,0.0,0
永康區,房地(土地+建物),臺南市永康區中華西街196巷1~50號,12.9,住,,,10211,土地1建物1車位0,六層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880824,129.5,4,2,2,有,有,4700000,36293,,0.0,0
永康區,房地(土地+建物),臺南市永康區國光五街1~50號,97.0,住,,,10211,土地1建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0950609,292.31,6,2,5,有,無,12500000,42763,,0.0,0
歸仁區,房地(土地+建物),臺南市歸仁區文化十街28巷51~100號,114.38,住,,,10211,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0711007,109.0,6,2,2,有,無,5700000,52294,,0.0,0
仁德區,房地(土地+建物),臺南市仁德區上崙里上崙街401巷51~100號,125.32,住,,,10211,土地1建物1車位0,全,002,透天厝,住商用,加強磚造,0720107,124.91,2,2,2,有,無,3400000,27220,,0.0,0
仁德區,房地(土地+建物),臺南市仁德區德南路201~250號,20.06,住,,,10211,土地1建物1車位0,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840204,110.31,3,2,2,有,有,2300000,20850,,0.0,0
仁德區,房地(土地+建物),臺南市仁德區太子二街1~50號,73.74,住,,,10211,土地1建物1車位0,全,003,透天厝,住商用,加強磚造,0700907,130.58,4,2,3,有,無,1650000,12636,,0.0,0
善化區,土地,善成段1201~1250地號,65.36,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,7650,,0.0,0
歸仁區,房地(土地+建物),臺南市歸仁區民生八街1~50號,71.0,,鄉村區,乙種建築用地,10211,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0710225,94.5,3,2,2,有,無,750000,7937,,0.0,0
歸仁區,房地(土地+建物),臺南市歸仁區七甲里七甲五街102巷1弄1~50號,72.76,,特定農業區,甲種建築用地,10211,土地6建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0860829,154.12,5,2,3,有,無,4550000,29522,,0.0,0
仁德區,房地(土地+建物),臺南市仁德區臺南市仁德區民安路二段1~50號,133.87,住,,,10211,土地1建物1車位0,四層，五層，一層，二層，三層,005,店面(店鋪),住商用,鋼筋混凝土造,1020719,340.17,4,2,5,有,無,17800000,52327,,0.0,0
