鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
冬山鄉,土地,北富段201~250地號,3033.0,,風景區,農牧用地,10210,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9300000,3066,,0.0,0
五結鄉,房地(土地+建物),宜蘭縣五結鄉大眾路51~100號,234.16,,特定農業區,甲種建築用地,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0960802,174.51,4,2,2,有,無,7800000,44697,,0.0,0
壯圍鄉,土地,吉祥一段151~200地號,113.99,農,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1034445,9075,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿自強路101~150號,11.12,住,,,10211,土地1建物1車位0,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801121,66.77000000000001,2,0,1,有,無,2000000,29954,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉復興街1~50號,20.56,住,,,10211,土地1建物1車位0,四層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851203,95.84,3,2,2,有,無,3700000,38606,,0.0,0
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮青雲路二段629巷1~50號,29.85,,鄉村區,乙種建築用地,10211,土地1建物1車位0,二層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860917,118.1,2,2,1,有,有,3500000,29636,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿女中路二段403巷1~50號,108.8,住,,,10211,土地4建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1010528,203.24,3,2,3,有,無,11880000,58453,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉大忠路201~250號,17.95,住,,,10211,土地1建物1車位0,四層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950921,115.01,2,2,1,有,有,7100000,61734,,0.0,0
礁溪鄉,土地,白玉段1~50地號,8902.0,,特定農業區,農牧用地,10211,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,124463000,13981,,0.0,0
五結鄉,房地(土地+建物),宜蘭縣五結鄉孝威南路1~50號,28.67,,特定農業區,甲種建築用地,10211,土地1建物1車位0,二層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840524,98.47999999999999,2,1,1,有,有,2800000,28432,,0.0,0
