鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
馬公市,土地,山水西段151~200地號,396.79,,一般農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,3024,,0.0,0
馬公市,土地,山水西段101~150地號,192.74,,一般農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,345000,1790,,0.0,0
湖西鄉,土地,許家段151~200地號,6.85,,一般農業區,交通用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29602,4321,,0.0,0
湖西鄉,土地,許家段151~200地號,30.1,,一般農業區,交通用地,10212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,130174,4325,,0.0,0
西嶼鄉,土地,竹篙灣段1701~1750地號,994.0,,一般農業區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,1207,,0.0,0
馬公市,土地,山水北段851~900地號,1194.89,,一般農業區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5415000,4532,,0.0,0
馬公市,土地,五福段251~300地號,295.63,,一般農業區,甲種建築用地,10212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8600000,29090,,0.0,0
西嶼鄉,土地,外垵二段1301~1350地號,327.66,,鄉村區,乙種建築用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,524256,1600,,0.0,0
馬公市,土地,東衛段751~800地號,1905.76,,一般農業區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,49000000,25712,,0.0,0
湖西鄉,土地,林投南段1251~1300地號,1923.68,,風景區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17457000,9075,,0.0,0
馬公市,土地,文寮段701~750地號,638.76,,一般農業區,農牧用地,10212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18620000,29150,,0.0,0
馬公市,土地,東衛段501~550地號,80.02,,一般農業區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,217900,2723,,0.0,0
馬公市,房地(土地+建物),澎湖縣馬公巿石泉1~50號,96.49,,鄉村區,乙種建築用地,10212,土地2建物1車位0,全,005,透天厝,住商用,鋼筋混凝土造,0820810,209.54,7,2,4,有,無,4250000,20283,,0.0,0
馬公市,土地,東衛段151~200地號,56.1,,一般農業區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,152764,2723,,0.0,0
馬公市,土地,東衛段151~200地號,28.05,,一般農業區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,76382,2723,,0.0,0
馬公市,房地(土地+建物),澎湖縣馬公巿文山路1~50號,29.74,住,,,10211,土地2建物1車位0,四層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860628,104.95,3,2,2,有,無,4300000,40972,,0.0,0
馬公市,房地(土地+建物),澎湖縣馬公巿文山路358巷1~50號,54.73,住,,,10211,土地2建物1車位0,四層，五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0801012,107.76,4,2,2,有,無,2600000,24128,,0.0,0
馬公市,土地,興仁段1551~1600地號,116.67,,鄉村區,乙種建築用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,2571,,0.0,0
馬公市,房地(土地+建物)+車位,澎湖縣馬公巿貿商街101~150號,28.64,住,,,10212,土地2建物1車位1,七層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950710,176.07999999999998,3,1,2,有,有,2600000,14766,坡道平面,0.0,0
湖西鄉,土地,沙港北段351~400地號,274.51,,一般農業區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1660000,6047,,0.0,0
馬公市,土地,五福段251~300地號,189.59,,一般農業區,甲種建築用地,10212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7080000,37344,,0.0,0
馬公市,房地(土地+建物),澎湖縣馬公巿東文澳101~150號,68.19,,鄉村區,乙種建築用地,10212,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0721118,97.4,3,1,2,有,無,2650000,27207,,0.0,0
