鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路三段151~200號,208.0,住,,,10211,土地2建物2車位0,全,002,透天厝,住商用,鋼筋混凝土造,0820525,244.88,6,2,3,有,無,17500000,71464,,0.0,0
光復鄉,土地,東富段1~50地號,7246.32,,特定農業區,農牧用地,10210,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2150000,297,,0.0,0
萬榮鄉,土地,馬遠段351~400地號,59843.0,,山坡地保育區,農牧用地,10210,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,38,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路三段151~200號,208.0,住,,,10211,土地2建物2車位0,全,002,透天厝,住商用,鋼筋混凝土造,0820525,244.88,6,2,3,有,無,17500000,71464,,0.0,0
萬榮鄉,土地,支亞干段1151~1200地號,1456.33,,一般農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,103,,0.0,0
瑞穗鄉,土地,興北段201~250地號,11532.35,,一般農業區,農牧用地,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4036322,350,,0.0,0
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉中正南路51~100號,389.0,住,,,10211,土地3建物2車位0,全,002,透天厝,住商用,鋼筋混凝土造,0870727,264.33,5,5,7,有,無,9500000,35940,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中華路501~550號,99.0,商,,,10211,土地1建物1車位0,一層，二層，三層，屋頂突出物，騎樓,003,店面(店鋪),住商用,鋼筋混凝土造,0730919,233.34,0,0,0,無,無,13300000,56998,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路三段751~800號,1441.39,,特定農業區,甲種建築用地,10211,土地3建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0720111,176.8,4,2,2,有,無,38695000,218863,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿富強路101~150號,80.0,住,,,10211,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土造,0730625,109.97,2,1,2,有,無,5800000,52742,,0.0,0
