鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
松山區,房地(土地+建物),臺北市松山區八德路四段181巷17弄1~50號,30.78,住,,,10211,土地1建物1車位0,三層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800318,122.95,2,1,2,有,無,19000000,154534,,0.0,0
士林區,房地(土地+建物),臺北市士林區中山北路五段756巷1~50號,17.36,住,,,10210,土地1建物1車位0,三層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0910109,97.11999999999999,3,1,2,有,無,4200000,43245,,0.0,0
北投區,房地(土地+建物),臺北市北投區致遠一路一段125巷1~50號,49.5,住,,,10210,土地1建物1車位0,四層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631128,111.93,4,1,2,有,無,14260000,127401,,0.0,0
士林區,土地,平等段三小段351~400地號,58.37,其他,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,17132,,0.0,0
士林區,房地(土地+建物),臺北市士林區文林路451~500號,69.73,住,,,10210,土地1建物1車位0,一層,007,店面(店鋪),見使用執照,鋼筋混凝土造,0710709,234.24,0,2,2,有,有,45000000,192111,,0.0,0
士林區,房地(土地+建物),臺北市士林區通河東街一段9巷1~50號,27.56,住,,,10210,土地1建物1車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740426,111.0,3,2,2,有,無,15600000,140541,,0.0,0
大安區,土地,瑞安段三小段301~350地號,30.5,其他,,,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650000,21311,,0.0,0
大安區,房地(土地+建物),臺北市大安區師大路59巷1~50號,5.5,商,,,10211,土地1建物1車位0,二層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0951214,20.619999999999997,1,1,1,有,無,7070000,342871,,0.0,0
大安區,房地(土地+建物),臺北市大安區市民大道四段201~250號,22.38,住,,,10211,土地1建物1車位0,一層,007,店面(店鋪),商業用,鋼筋混凝土造,,82.94,5,2,2,有,無,50000000,602845,,0.0,0
大安區,房地(土地+建物),臺北市大安區大安路一段31巷1~50號,27.75,住,,,10210,土地1建物1車位0,四層,004,公寓(5樓含以下無電梯),,加強磚造,,79.08,3,2,1,有,無,19380000,245068,,0.0,0
大安區,房地(土地+建物),臺北市大安區安和路一段51~100號,21.85,住,,,10210,土地1建物1車位0,三層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.99,4,2,2,有,有,49980000,290598,,0.0,0
北投區,房地(土地+建物),臺北市北投區石牌路一段166巷59弄1~50號,27.75,住,,,10211,土地1建物1車位0,二層，陽台,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651129,74.97,2,2,1,有,無,13300000,177404,,0.0,0
士林區,房地(土地+建物),臺北市士林區福志路1~50號,113.0,住,,,10210,土地1建物2車位0,全,002,透天厝,住家用,加強磚造,0600114,162.72,4,3,3,有,無,56500000,347222,,0.0,0
士林區,土地,福林段三小段101~150地號,107.0,住,,,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,53200000,497196,,0.0,0
