鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
楠梓區,房地(土地+建物)+車位,藍昌段二小段1001~1050地號,16.51,商,,,10109,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,187.85,4,2,2,有,無,7200000,38774,坡道平面,29.24,1050000
楠梓區,房地(土地+建物),藍昌段二小段1001~1050地號,6.97,商,,,10109,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,69.04,2,1,1,有,無,2700000,39108,,0.0,0
楠梓區,房地(土地+建物),藍昌段二小段1001~1050地號,9.17,商,,,10108,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,91.44,2,1,1,有,無,3030000,33136,,0.0,0
楠梓區,房地(土地+建物),藍昌段二小段1001~1050地號,9.17,商,,,10109,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,91.91,2,1,1,有,無,3400000,36993,,0.0,0
楠梓區,房地(土地+建物),藍昌段二小段1001~1050地號,9.17,商,,,10108,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,91.45,2,1,1,有,無,3070000,33570,,0.0,0
楠梓區,房地(土地+建物),藍昌段二小段1001~1050地號,9.17,商,,,10108,土地1建物1車位0,六層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,91.91,2,1,1,有,無,3330000,36231,,0.0,0
楠梓區,房地(土地+建物)+車位,藍昌段二小段1001~1050地號,12.1,商,,,10109,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,147.64,3,2,2,有,無,5150000,35473,坡道平面,29.24,950000
楠梓區,房地(土地+建物)+車位,藍昌段二小段1001~1050地號,12.84,商,,,10109,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,151.93,3,2,2,有,無,4950000,33264,坡道平面,27.17,800000
